date,ma_max_temp,ma_rain,avg_price
2018/11/21,25.4875,7.697368421,1940
2018/11/22,25.35197368,7.696052632,1900
2018/11/23,25.19671053,7.705263158,1880
2018/11/24,25.03684211,7.734868421,1880
2018/11/25,24.93815789,7.551315789,1880
2018/11/26,24.84473684,7.343421053,1880
2018/11/27,24.77434211,7.036842105,1880
2018/11/28,24.66513158,7.006578947,1880
2018/11/29,24.56973684,6.867105263,1780
2018/11/30,24.47894737,6.453947368,1620
2018/12/01,24.38289474,6.190789474,1620
2018/12/02,24.29934211,6.089473684,1620
2018/12/03,24.19868421,6.041447368,1680
2018/12/04,24.11644737,6.033552632,1700
2018/12/05,24.01315789,6.026315789,1720
2018/12/06,23.89276316,6.042105263,1720
2018/12/07,23.75328947,6.043421053,1720
2018/12/08,23.60460526,5.964473684,1720
2018/12/09,23.42302632,5.911842105,1720
2018/12/10,23.26052632,5.863157895,1820
2018/12/11,23.07105263,5.878289474,1820
2018/12/12,22.88486842,5.898684211,1820
2018/12/13,22.70328947,5.901973684,1780
2018/12/14,22.50394737,5.954605263,1780
2018/12/15,22.32171053,5.957236842,1780
2018/12/16,22.13486842,5.964473684,1780
2018/12/17,21.96644737,5.965789474,1780
2018/12/18,21.8,5.965789474,1780
2018/12/19,21.64868421,5.967763158,1700
2018/12/20,21.48815789,6.0125,1660
2018/12/21,21.34210526,6.0125,1660
2018/12/22,21.20328947,5.994736842,1660
2018/12/23,21.04144737,6.006578947,1660
2018/12/24,20.85065789,6.005263158,1620
2018/12/25,20.65789474,6.003947368,1620
2018/12/26,20.46973684,6.001973684,1620
2018/12/27,20.24473684,5.963157895,1700
2018/12/28,20.00526316,5.966447368,1700
2018/12/29,19.78026316,5.958552632,1700
2018/12/30,19.55789474,5.959868421,1700
2018/12/31,19.34539474,5.959868421,1700
2019/01/01,19.125,5.961184211,1700
2019/01/02,18.91513158,5.950657895,1700
2019/01/03,18.71710526,5.949342105,1800
2019/01/04,18.52171053,5.901315789,1860
2019/01/05,18.33486842,5.795394737,1860
2019/01/06,18.15394737,5.775657895,1860
2019/01/07,17.96513158,5.732236842,1860
2019/01/08,17.77368421,5.684868421,1820
2019/01/09,17.58157895,5.619078947,1720
2019/01/10,17.39013158,5.613815789,1680
2019/01/11,17.19342105,5.601315789,1660
2019/01/12,16.98289474,5.582236842,1660
2019/01/13,16.76644737,5.544736842,1660
2019/01/14,16.58223684,5.498684211,1600
2019/01/15,16.41710526,5.428289474,1520
2019/01/16,16.23355263,5.423026316,1540
2019/01/17,16.07105263,5.423026316,1540
2019/01/18,15.91776316,5.423026316,1520
2019/01/19,15.77105263,5.401973684,1520
2019/01/20,15.59736842,5.371052632,1520
2019/01/21,15.4125,5.323684211,1460
2019/01/22,15.27631579,5.088157895,1500
2019/01/23,15.15065789,4.953947368,1480
2019/01/24,15.01776316,4.941447368,1480
2019/01/25,14.88421053,4.592105263,1460
2019/01/26,14.73618421,4.298684211,1460
2019/01/27,14.59276316,4.053947368,1460
2019/01/28,14.44144737,3.879605263,1540
2019/01/29,14.29671053,3.772368421,1540
2019/01/30,14.18486842,3.548684211,1600
2019/01/31,14.03552632,3.428947368,1620
2019/02/01,13.88815789,3.415131579,1680
2019/02/02,13.76513158,3.205263158,1680
2019/02/03,13.64407895,3.092763158,1680
2019/02/04,13.50197368,3.092763158,1680
2019/02/05,13.39802632,3.085526316,1680
2019/02/06,13.31776316,3.047368421,1680
2019/02/07,13.20328947,3.053289474,1640
2019/02/08,13.04934211,3.048684211,1580
2019/02/09,12.89144737,3.046710526,1580
2019/02/10,12.75065789,3.049342105,1580
2019/02/11,12.60197368,2.946052632,1600
2019/02/12,12.48355263,2.854605263,1580
2019/02/13,12.35789474,2.797368421,1640
2019/02/14,12.2375,2.782894737,1600
2019/02/15,12.10263158,2.784210526,1600
2019/02/16,11.94605263,2.782894737,1600
2019/02/17,11.80723684,2.782894737,1600
2019/02/18,11.69144737,2.769736842,1520
2019/02/19,11.5875,2.801315789,1520
2019/02/20,11.49342105,2.630263158,1560
2019/02/21,11.38092105,2.621052632,1600
2019/02/22,11.28421053,2.625,1600
2019/02/23,11.225,2.625,1600
2019/02/24,11.16381579,2.578289474,1600
2019/02/25,11.09605263,2.564473684,1560
2019/02/26,11.02302632,2.561842105,1540
2019/02/27,10.95460526,2.565789474,1580
2019/02/28,10.88947368,2.521052632,1580
2019/03/01,10.81578947,2.501973684,1580
2019/03/02,10.77894737,2.497368421,1580
2019/03/03,10.73026316,2.501973684,1580
2019/03/04,10.67565789,2.504605263,1520
2019/03/05,10.60855263,2.496052632,1400
2019/03/06,10.57236842,2.094736842,1360
2019/03/07,10.50526316,1.589473684,1360
2019/03/08,10.44473684,1.585526316,1320
2019/03/09,10.40921053,1.603289474,1320
2019/03/10,10.35657895,1.680921053,1320
2019/03/11,10.31644737,1.678947368,1320
2019/03/12,10.28815789,1.684210526,1320
2019/03/13,10.23421053,1.684868421,1360
2019/03/14,10.18157895,1.685526316,1340
2019/03/15,10.12894737,1.710526316,1320
2019/03/16,10.06315789,1.713157895,1320
2019/03/17,10.02697368,1.719078947,1320
2019/03/18,9.998026316,1.690789474,1240
2019/03/19,10.00592105,1.624342105,1240
2019/03/20,9.992763158,1.731578947,1240
2019/03/21,9.958552632,1.748026316,1200
2019/03/22,9.890131579,1.748026316,1180
2019/03/23,9.826315789,1.755263158,1180
2019/03/24,9.771710526,1.744736842,1180
2019/03/25,9.732236842,1.744736842,1160
2019/03/26,9.717105263,1.744736842,1160
2019/03/27,9.742763158,1.701315789,1160
2019/03/28,9.753289474,1.713815789,1160
2019/03/29,9.755921053,1.685526316,1160
2019/03/30,9.733552632,1.7,1160
2019/03/31,9.705921053,1.703289474,1160
2019/04/01,9.685526316,1.701315789,1180
2019/04/02,9.667763158,1.705921053,1220
2019/04/03,9.641447368,1.748684211,1240
2019/04/04,9.631578947,1.748684211,1160
2019/04/05,9.625,1.748684211,1140
2019/04/06,9.622368421,1.7625,1140
2019/04/07,9.616447368,1.785526316,1140
2019/04/08,9.6375,1.757236842,1180
2019/04/09,9.626315789,1.690131579,1220
2019/04/10,9.586184211,1.735526316,1220
2019/04/11,9.561184211,1.734868421,1180
2019/04/12,9.580263158,1.726315789,1200
2019/04/13,9.603947368,1.713157895,1200
2019/04/14,9.599342105,1.710526316,1200
2019/04/15,9.623684211,1.690789474,1180
2019/04/16,9.665789474,1.697368421,1160
2019/04/17,9.725,1.699342105,1180
2019/04/18,9.775,1.680263158,1180
2019/04/19,9.815789474,1.676973684,1140
2019/04/20,9.867763158,1.678947368,1140
2019/04/21,9.924342105,1.671710526,1140
2019/04/22,10.01644737,1.664473684,1140
2019/04/23,10.1,1.708552632,1140
2019/04/24,10.18684211,1.744078947,1240
2019/04/25,10.24736842,1.743421053,1240
2019/04/26,10.25,1.784210526,1240
2019/04/27,10.27434211,1.778947368,1240
2019/04/28,10.28815789,1.780921053,1240
2019/04/29,10.30197368,1.930263158,1220
2019/04/30,10.35855263,1.932236842,1280
2019/05/01,10.42105263,1.938815789,1280
2019/05/02,10.49802632,1.938815789,1280
2019/05/03,10.56578947,1.932894737,1220
2019/05/04,10.63947368,1.878289474,1220
2019/05/05,10.72302632,1.797368421,1220
2019/05/06,10.80065789,1.761842105,1220
2019/05/07,10.89473684,1.7375,1280
2019/05/08,11.02105263,1.734210526,1280
2019/05/09,11.18157895,1.729605263,1290
2019/05/10,11.34934211,1.725,1290
2019/05/11,11.48947368,1.720394737,1290
2019/05/12,11.64078947,1.711842105,1290
2019/05/13,11.77434211,1.690131579,1290
2019/05/14,11.91381579,1.688157895,1330
2019/05/15,12.07171053,1.636184211,1420
2019/05/16,12.22171053,1.633552632,1480
2019/05/17,12.36973684,1.671710526,1520
2019/05/18,12.46184211,1.842763158,1520
2019/05/19,12.55394737,1.886184211,1520
2019/05/20,12.6125,1.896710526,1580
2019/05/21,12.7,1.85,1580
2019/05/22,12.79605263,1.85,1580
2019/05/23,12.89671053,1.847368421,1540
2019/05/24,13.03355263,1.834868421,1520
2019/05/25,13.19407895,1.834868421,1520
2019/05/26,13.35131579,1.8375,1520
2019/05/27,13.44802632,2.026315789,1540
2019/05/28,13.60394737,2.021710526,1610
2019/05/29,13.79802632,2.011184211,1600
2019/05/30,13.98092105,2.007894737,1640
2019/05/31,14.12828947,2.013815789,1700
2019/06/01,14.26710526,2.013815789,1700
2019/06/02,14.43157895,2.0125,1700
2019/06/03,14.60263158,2.021052632,1680
2019/06/04,14.76644737,2.025657895,1540
2019/06/05,14.92697368,2.023684211,1480
2019/06/06,15.06513158,2.170394737,1480
2019/06/07,15.16644737,2.318421053,1560
2019/06/08,15.29605263,2.321710526,1560
2019/06/09,15.42960526,2.346052632,1560
2019/06/10,15.55526316,2.370394737,1560
2019/06/11,15.68947368,2.380263158,1560
2019/06/12,15.83881579,2.375657895,1560
2019/06/13,16.00197368,2.371052632,1540
2019/06/14,16.14342105,2.411842105,1540
2019/06/15,16.26447368,2.455921053,1540
2019/06/16,16.39210526,2.465131579,1540
2019/06/17,16.55263158,2.465131579,1540
2019/06/18,16.68552632,2.486842105,1540
2019/06/19,16.81052632,2.496052632,1540
2019/06/20,16.93881579,2.491447368,1500
2019/06/21,17.08815789,2.522368421,1500
2019/06/22,17.22434211,2.559868421,1500
2019/06/23,17.34210526,2.568421053,1500
2019/06/24,17.46315789,2.569736842,1500
2019/06/25,17.60657895,2.573026316,1520
2019/06/26,17.72960526,2.810526316,1520
2019/06/27,17.89210526,2.900657895,1580
2019/06/28,18.02763158,2.909210526,1740
2019/06/29,18.13815789,3.126315789,1740
2019/06/30,18.27039474,3.126973684,1740
2019/07/01,18.37894737,3.133552632,1620
2019/07/02,18.53684211,3.085526316,1620
2019/07/03,18.69473684,3.093421053,1520
2019/07/04,18.84210526,3.092763158,1510
2019/07/05,18.98421053,3.009210526,1510
2019/07/06,19.14210526,3.017763158,1510
2019/07/07,19.25328947,3.023684211,1510
2019/07/08,19.34473684,3.034210526,1560
2019/07/09,19.46973684,3.035526316,1560
2019/07/10,19.59868421,3.163815789,1620
2019/07/11,19.75394737,3.220394737,1800
2019/07/12,19.91513158,3.221710526,1800
2019/07/13,20.06842105,3.254605263,1800
2019/07/14,20.21842105,3.2875,1800
2019/07/15,20.36118421,3.357894737,1780
2019/07/16,20.50657895,3.394736842,1780
2019/07/17,20.65460526,3.420394737,1760
2019/07/18,20.81315789,3.519078947,1780
2019/07/19,20.95723684,3.682894737,1780
2019/07/20,21.08355263,4.065131579,1780
2019/07/21,21.22565789,4.0875,1780
2019/07/22,21.38552632,4.113157895,1800
2019/07/23,21.53618421,4.113815789,1700
2019/07/24,21.65657895,4.111842105,1640
2019/07/25,21.76052632,4.218421053,1640
2019/07/26,21.85723684,4.355263158,1580
2019/07/27,21.97105263,4.456578947,1580
2019/07/28,22.08223684,4.549342105,1580
2019/07/29,22.2125,4.549342105,1800
2019/07/30,22.33486842,4.582894737,1800
2019/07/31,22.45460526,4.703947368,1800
2019/08/01,22.57434211,4.776315789,1860
2019/08/02,22.70131579,4.775,2000
2019/08/03,22.825,4.797368421,2000
2019/08/04,22.95394737,4.821710526,2000
2019/08/05,23.08684211,4.831578947,2040
2019/08/06,23.21842105,4.915789474,2080
2019/08/07,23.33223684,5.042763158,2080
2019/08/08,23.44605263,5.068421053,2240
2019/08/09,23.58881579,4.989473684,2240
2019/08/10,23.72894737,4.982236842,2240
2019/08/11,23.86052632,5.055263158,2240
2019/08/12,24.00263158,5.183552632,2040
2019/08/13,24.14671053,5.198026316,1940
2019/08/14,24.28157895,5.184868421,1800
2019/08/15,24.39868421,5.294078947,1800
2019/08/16,24.51381579,5.286184211,1840
2019/08/17,24.61842105,5.270394737,1840
2019/08/18,24.69539474,5.284868421,1840
2019/08/19,24.78289474,5.198684211,1880
2019/08/20,24.88421053,5.186184211,1920
2019/08/21,25.01184211,5.255263158,1780
2019/08/22,25.14276316,5.438157895,1760
2019/08/23,25.26184211,5.438157895,1760
2019/08/24,25.35328947,5.438157895,1760
2019/08/25,25.41644737,5.448684211,1760
2019/08/26,25.48355263,5.456578947,1720
2019/08/27,25.54539474,5.566447368,1680
2019/08/28,25.61644737,5.586842105,1680
2019/08/29,25.70197368,5.617763158,1720
2019/08/30,25.82565789,5.616447368,1720
2019/08/31,25.93684211,5.617105263,1720
2019/09/01,26.02434211,5.636184211,1720
2019/09/02,26.09473684,5.686184211,1720
2019/09/03,26.14078947,5.794736842,1740
2019/09/04,26.18947368,5.880921053,1760
2019/09/05,26.25723684,6.022368421,1840
2019/09/06,26.32697368,6.030263158,1880
2019/09/07,26.39078947,6.125,1880
2019/09/08,26.475,5.988157895,1880
2019/09/09,26.59605263,6.000657895,2040
2019/09/10,26.69539474,6.157894737,2200
2019/09/11,26.76315789,6.210526316,2280
2019/09/12,26.79473684,6.238157895,2280
2019/09/13,26.87697368,6.233552632,2280
2019/09/14,26.92894737,6.238157895,2280
2019/09/15,26.96513158,6.253289474,2280
2019/09/16,27,6.242763158,2120
2019/09/17,27.04144737,6.243421053,2060
2019/09/18,27.10986842,6.242763158,2060
2019/09/19,27.13618421,6.241447368,2060
2019/09/20,27.14605263,6.241447368,1880
2019/09/21,27.11447368,6.555263158,1880
2019/09/22,27.09934211,6.980921053,1880
2019/09/23,27.10065789,6.950657895,2080
2019/09/24,27.15263158,6.921710526,2180
2019/09/25,27.23815789,6.880921053,2240
2019/09/26,27.29407895,6.882236842,2080
2019/09/27,27.35855263,6.935526316,1940
2019/09/28,27.44276316,6.809868421,1940
2019/09/29,27.49473684,6.846052632,1940
2019/09/30,27.53486842,6.871052632,1880
2019/10/01,27.54013158,7.015131579,1860
2019/10/02,27.52105263,7.694078947,1820
2019/10/03,27.51842105,7.867763158,1820
2019/10/04,27.51710526,7.8875,2040
2019/10/05,27.53289474,7.918421053,2040
2019/10/06,27.53421053,7.919736842,2040
2019/10/07,27.50328947,7.973026316,2040
2019/10/08,27.49013158,7.975,2020
2019/10/09,27.45526316,7.975,2020
2019/10/10,27.41973684,7.976315789,2060
2019/10/11,27.41052632,7.969078947,2040
2019/10/12,27.40328947,7.969078947,2040
2019/10/13,27.37434211,7.967763158,2040
2019/10/14,27.33486842,8.059868421,2040
2019/10/15,27.26907895,8.086184211,2060
2019/10/16,27.22368421,8.040789474,2000
2019/10/17,27.2125,7.868421053,1980
2019/10/18,27.19144737,7.873684211,1980
2019/10/19,27.20131579,7.866447368,1980
2019/10/20,27.19078947,7.866447368,1980
2019/10/21,27.16315789,7.866447368,1940
2019/10/22,27.12302632,7.868421053,1900
2019/10/23,27.04934211,7.869736842,1900
2019/10/24,26.99802632,7.909868421,1860
2019/10/25,26.95197368,7.911184211,1800
2019/10/26,26.92105263,7.721710526,1800
2019/10/27,26.87894737,7.842763158,1800
2019/10/28,26.82105263,7.855263158,1800
2019/10/29,26.76447368,7.8625,1740
2019/10/30,26.72960526,7.855263158,1740
2019/10/31,26.69934211,7.855263158,1740
2019/11/01,26.66052632,7.855263158,1740
2019/11/02,26.59934211,7.846710526,1740
2019/11/03,26.53486842,7.876973684,1740
2019/11/04,26.4625,7.882894737,1840
2019/11/05,26.41184211,7.734210526,1840
2019/11/06,26.39407895,7.580921053,1840
2019/11/07,26.33881579,7.579605263,1840
2019/11/08,26.27565789,7.577631579,1840
2019/11/09,26.24342105,7.571052632,1840
2019/11/10,26.19473684,7.608552632,1840
2019/11/11,26.13684211,7.616447368,1760
2019/11/12,26.06315789,7.619736842,1760
2019/11/13,25.99473684,7.594078947,1760
2019/11/14,25.88289474,7.534868421,1780
2019/11/15,25.80526316,7.567105263,1780
2019/11/16,25.74473684,7.572368421,1780
2019/11/17,25.68026316,7.663815789,1780
2019/11/18,25.61118421,7.736184211,1840
2019/11/19,25.46907895,7.7375,1960
2019/11/20,25.34144737,7.706578947,1960
2019/11/21,25.24671053,7.669078947,2060
2019/11/22,25.18486842,7.660526316,2060
2019/11/23,25.12105263,7.659868421,2060
2019/11/24,25.05065789,7.665789474,2060
2019/11/25,24.9625,7.483552632,1940
2019/11/26,24.86447368,7.405263158,1860
2019/11/27,24.74605263,7.418421053,1820
2019/11/28,24.65723684,7.271710526,1820
2019/11/29,24.53684211,7.297368421,1780
2019/11/30,24.44539474,7.294736842,1780
2019/12/01,24.31118421,7.380921053,1780
2019/12/02,24.17236842,7.374342105,1780
2019/12/03,24.01381579,7.378289474,1780
2019/12/04,23.86776316,7.372368421,1880
2019/12/05,23.69736842,7.365131579,1840
2019/12/06,23.53026316,7.369078947,1840
2019/12/07,23.39342105,7.359210526,1840
2019/12/08,23.27105263,7.351973684,1840
2019/12/09,23.18618421,7.217105263,1840
2019/12/10,23.10657895,7.1625,1840
2019/12/11,23.01315789,7.159210526,1800
2019/12/12,22.875,7.123026316,1740
2019/12/13,22.74013158,7.094736842,1780
2019/12/14,22.62105263,7.010526316,1780
2019/12/15,22.51513158,6.971052632,1780
2019/12/16,22.41842105,6.943421053,1740
2019/12/17,22.32039474,6.861842105,1720
2019/12/18,22.19210526,6.717105263,1720
2019/12/19,22.06184211,6.338815789,1720
2019/12/20,21.91710526,6.204605263,1720
2019/12/21,21.74276316,6.181578947,1720
2019/12/22,21.59013158,6.196052632,1720
2019/12/23,21.45526316,6.195394737,1720
2019/12/24,21.32368421,6.095394737,1740
2019/12/25,21.20657895,5.959868421,1740
2019/12/26,21.05,5.871052632,1680
2019/12/27,20.88881579,5.780921053,1680
2019/12/28,20.72960526,5.779605263,1680
2019/12/29,20.56513158,5.793421053,1680
2019/12/30,20.42171053,5.677631579,1740
2019/12/31,20.21184211,5.603289474,1920
2020/01/01,20.01513158,5.598684211,1920
2020/01/02,19.83486842,5.573684211,1940
2020/01/03,19.66315789,5.548026316,1900
2020/01/04,19.49078947,5.535526316,1900
2020/01/05,19.33947368,5.446710526,1900
2020/01/06,19.17302632,5.380263158,1860
2020/01/07,19.04605263,5.6,1860
2020/01/08,18.90131579,5.628947368,1760
2020/01/09,18.71973684,5.626973684,1760
2020/01/10,18.56052632,5.547368421,1740
2020/01/11,18.40394737,5.419078947,1740
2020/01/12,18.21776316,5.411184211,1740
2020/01/13,18.03026316,5.400657895,1680
2020/01/14,17.87105263,5.313157895,1620
2020/01/15,17.7,5.298684211,1620
2020/01/16,17.53684211,5.272368421,1620
2020/01/17,17.38157895,5.273026316,1580
2020/01/18,17.23026316,5.268421053,1580
2020/01/19,17.07565789,5.265789474,1580
2020/01/20,16.92631579,5.196710526,1460
2020/01/21,16.775,5.013815789,1600
2020/01/22,16.62302632,5.065789474,1600
2020/01/23,16.51052632,5.084210526,1580
2020/01/24,16.39473684,5.121052632,1580
2020/01/25,16.26184211,5.120394737,1580
2020/01/26,16.16513158,5.006578947,1580
2020/01/27,16.03618421,5.090131579,1580
2020/01/28,15.93684211,5.053289474,1450
2020/01/29,15.81578947,5.060526316,1520
2020/01/30,15.68881579,5.066447368,1520
2020/01/31,15.56644737,5.044078947,1460
2020/02/01,15.45526316,4.951973684,1460
2020/02/02,15.34605263,4.844078947,1460
2020/02/03,15.21447368,4.758552632,1420
2020/02/04,15.06710526,4.604605263,1520
2020/02/05,14.8875,4.572368421,1500
2020/02/06,14.71447368,4.482894737,1480
2020/02/07,14.56578947,4.469078947,1380
2020/02/08,14.41842105,4.413815789,1380
2020/02/09,14.26776316,4.259210526,1380
2020/02/10,14.15789474,4.200657895,1340
2020/02/11,14.09342105,4.175657895,1400
2020/02/12,13.98421053,4.263157895,1340
2020/02/13,13.88815789,4.260526316,1300
2020/02/14,13.80592105,4.238815789,1120
2020/02/15,13.72828947,4.243421053,1120
2020/02/16,13.60197368,4.285526316,1120
2020/02/17,13.41842105,4.305263158,1160
2020/02/18,13.27894737,4.311184211,1280
2020/02/19,13.18486842,4.309868421,1380
2020/02/20,13.13223684,3.996052632,1460
2020/02/21,13.09802632,3.538815789,1450
2020/02/22,13.01973684,3.534868421,1450
2020/02/23,12.92039474,3.534868421,1450
2020/02/24,12.85526316,3.5375,1425
2020/02/25,12.75197368,3.702631579,1375
2020/02/26,12.65394737,3.663157895,1375
2020/02/27,12.54276316,3.642105263,1325
2020/02/28,12.40131579,3.621710526,1225
2020/02/29,12.29671053,3.607894737,1225
2020/03/01,12.21447368,3.465789474,1225
2020/03/02,12.12828947,2.789473684,1025
2020/03/03,12.0375,2.617105263,1025
2020/03/04,11.91842105,2.598026316,1025
2020/03/05,11.82565789,2.564473684,1050
2020/03/06,11.76118421,2.563157895,1050
2020/03/07,11.7125,2.534868421,1050
2020/03/08,11.67434211,2.532894737,1050
2020/03/09,11.63223684,2.569078947,960
2020/03/10,11.55657895,2.628947368,1060
2020/03/11,11.45921053,2.653947368,1140
2020/03/12,11.40328947,2.652631579,1140
2020/03/13,11.34473684,2.653289474,1100
2020/03/14,11.27236842,2.563815789,1100
2020/03/15,11.22434211,2.542763158,1100
2020/03/16,11.15986842,2.563157895,1160
2020/03/17,11.12105263,2.566447368,1080
2020/03/18,11.11118421,2.517763158,1080
2020/03/19,11.06842105,2.515131579,1020
2020/03/20,11.02302632,2.515131579,1040
2020/03/21,11.00986842,2.525,1040
2020/03/22,10.98289474,2.525,1040
2020/03/23,10.96447368,2.523684211,1060
2020/03/24,10.93355263,2.483552632,1060
2020/03/25,10.91315789,2.478289474,1060
2020/03/26,10.91973684,2.546710526,1100
2020/03/27,10.91447368,2.461184211,1060
2020/03/28,10.86644737,2.463157895,1060
2020/03/29,10.83815789,2.457894737,1060
2020/03/30,10.82960526,2.457894737,1080
2020/03/31,10.81842105,2.459868421,1040
2020/04/01,10.79078947,2.467763158,1040
2020/04/02,10.76907895,2.467763158,1040
2020/04/03,10.75460526,2.432894737,1040
2020/04/04,10.73947368,2.426973684,1040
2020/04/05,10.70855263,2.426315789,1040
2020/04/06,10.69736842,2.426315789,1040
2020/04/07,10.70986842,2.440789474,1140
2020/04/08,10.71447368,2.438815789,1180
2020/04/09,10.70460526,2.416447368,1180
2020/04/10,10.69473684,2.364473684,1160
2020/04/11,10.67368421,2.392763158,1160
2020/04/12,10.65263158,2.419736842,1160
2020/04/13,10.66381579,2.400657895,1160
2020/04/14,10.74210526,2.4,1220
2020/04/15,10.78421053,2.357894737,1220
2020/04/16,10.80328947,2.352631579,1300
2020/04/17,10.80065789,2.333552632,1300
2020/04/18,10.80986842,2.257894737,1300
2020/04/19,10.85657895,2.383552632,1300
2020/04/20,10.90592105,2.386184211,1320
2020/04/21,10.91710526,2.386842105,1360
2020/04/22,10.87960526,2.386842105,1380
2020/04/23,10.85328947,2.388815789,1550
2020/04/24,10.83289474,2.382894737,1580
2020/04/25,10.89934211,2.306578947,1580
2020/04/26,10.93026316,2.303289474,1580
2020/04/27,10.98421053,2.286184211,1420
2020/04/28,11.04868421,2.213815789,1440
2020/04/29,11.13289474,2.1875,1440
2020/04/30,11.20789474,2.182894737,1440
2020/05/01,11.33026316,2.094736842,1440
2020/05/02,11.44802632,2.102631579,1440
2020/05/03,11.54539474,2.201973684,1440
2020/05/04,11.65394737,2.201315789,1440
2020/05/05,11.75328947,2.211184211,1440
2020/05/06,11.90394737,2.201315789,1660
2020/05/07,12.01842105,2.2,1640
2020/05/08,12.12105263,2.225657895,1620
2020/05/09,12.17565789,2.449342105,1620
2020/05/10,12.21644737,2.443421053,1620
2020/05/11,12.28881579,2.446052632,1500
2020/05/12,12.39144737,2.45,1420
2020/05/13,12.4875,2.445394737,1560
2020/05/14,12.59736842,2.441447368,1640
2020/05/15,12.64078947,2.561184211,1700
2020/05/16,12.69276316,2.563157895,1700
2020/05/17,12.77368421,2.572368421,1700
2020/05/18,12.86842105,2.665789474,1620
2020/05/19,12.93684211,2.7125,1720
2020/05/20,13.02697368,2.728947368,1760
2020/05/21,13.13486842,2.728289474,1760
2020/05/22,13.22236842,2.719078947,1780
2020/05/23,13.32368421,2.724342105,1780
2020/05/24,13.42105263,2.746052632,1780
2020/05/25,13.49605263,2.745394737,1760
2020/05/26,13.61381579,2.738815789,1780
2020/05/27,13.74144737,2.736184211,1760
2020/05/28,13.85460526,2.733552632,1760
2020/05/29,13.98092105,2.685526316,1740
2020/05/30,14.09013158,2.683552632,1740
2020/05/31,14.25065789,2.706578947,1740
2020/06/01,14.39407895,2.709210526,1780
2020/06/02,14.51776316,2.716447368,1780
2020/06/03,14.64539474,2.721052632,1800
2020/06/04,14.78684211,2.7125,1800
2020/06/05,14.91973684,2.705263158,1700
2020/06/06,15.05986842,2.682894737,1700
2020/06/07,15.15394737,2.421052632,1700
2020/06/08,15.28421053,2.390131579,1680
2020/06/09,15.4625,2.388815789,1680
2020/06/10,15.62039474,2.465131579,1700
2020/06/11,15.76973684,2.525657895,1720
2020/06/12,15.91710526,2.604605263,1740
2020/06/13,16.07763158,2.778947368,1740
2020/06/14,16.22960526,2.876315789,1740
2020/06/15,16.38881579,2.876315789,2260
2020/06/16,16.54013158,2.876315789,2120
2020/06/17,16.67236842,2.886842105,1920
2020/06/18,16.76973684,3.068421053,1880
2020/06/19,16.90131579,3.076973684,1932
2020/06/20,17.03552632,3.081578947,1932
2020/06/21,17.17828947,3.082236842,1932
2020/06/22,17.34210526,3.030263158,1864
2020/06/23,17.47302632,3.014473684,1864
2020/06/24,17.56447368,3.121052632,1932
2020/06/25,17.65855263,3.149342105,1966
2020/06/26,17.76907895,3.140131579,1972
2020/06/27,17.90657895,3.032894737,1972
2020/06/28,18.03026316,3.031578947,1972
2020/06/29,18.13421053,3.2875,1806
2020/06/30,18.23026316,3.444736842,1846
2020/07/01,18.34407895,3.455921053,1826
2020/07/02,18.47236842,3.463157895,1886
2020/07/03,18.57697368,3.507894737,1886
2020/07/04,18.70131579,3.511842105,1886
2020/07/05,18.83421053,3.510526316,1886
2020/07/06,19.00197368,3.565131579,1806
2020/07/07,19.17236842,3.603947368,1826
2020/07/08,19.32697368,3.605263158,1826
2020/07/09,19.47828947,3.611184211,1792
2020/07/10,19.61578947,3.833552632,1792
2020/07/11,19.72565789,3.851973684,1792
2020/07/12,19.79013158,4.046710526,1792
2020/07/13,19.86052632,4.480263158,2112
2020/07/14,19.91907895,4.538157895,2112
2020/07/15,19.96776316,4.561184211,2092
2020/07/16,20.04144737,4.560526316,2072
2020/07/17,20.17368421,4.536842105,1952
2020/07/18,20.35131579,4.531578947,1952
2020/07/19,20.50065789,4.567105263,1952
2020/07/20,20.62565789,4.621052632,1982
2020/07/21,20.73618421,4.665789474,1982
2020/07/22,20.80855263,4.851973684,1822
2020/07/23,20.89671053,5.273684211,1822
2020/07/24,20.9875,5.415131579,1902
2020/07/25,21.05789474,5.471052632,1902
2020/07/26,21.16907895,5.318421053,1902
2020/07/27,21.25789474,5.398026316,2074
2020/07/28,21.3625,5.493421053,2162
2020/07/29,21.48947368,5.692105263,2112
2020/07/30,21.59342105,5.879605263,2144
2020/07/31,21.71447368,5.916447368,2612
2020/08/01,21.84605263,6.015131579,2612
2020/08/02,21.96118421,6.241447368,2612
2020/08/03,22.09605263,6.507236842,2642
2020/08/04,22.24605263,6.663815789,2714
2020/08/05,22.36052632,6.788815789,2782
2020/08/06,22.475,6.95,2742
2020/08/07,22.54144737,7.211842105,3142
2020/08/08,22.61447368,7.649342105,3142
2020/08/09,22.74210526,7.748026316,3142
2020/08/10,22.86776316,7.938157895,3528
2020/08/11,22.96118421,8.121710526,3738
2020/08/12,23.07697368,8.166447368,4138
2020/08/13,23.21907895,8.163815789,3544
2020/08/14,23.35328947,8.172368421,3344
2020/08/15,23.49276316,8.297368421,3344
2020/08/16,23.61315789,8.295394737,3344
2020/08/17,23.71052632,8.296052632,3344
2020/08/18,23.82302632,8.293421053,3292
2020/08/19,23.93947368,8.293421053,3052
2020/08/20,24.01973684,8.316447368,2852
2020/08/21,24.1,8.354605263,2818
